idx,id,code,path,sequencelength,classid,classname,region,fold
2988,22907733,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22907733.csv,70,2,Winter Wheat,Garfield,5
2989,23300152,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23300152.csv,74,2,Winter Wheat,Garfield,1
2990,23903496,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23903496.csv,70,2,Winter Wheat,Garfield,2
2991,21404534,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21404534.csv,66,2,Winter Wheat,Garfield,3
2992,25505790,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25505790.csv,77,2,Winter Wheat,Garfield,2
2993,25006149,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25006149.csv,74,2,Winter Wheat,Garfield,5
2994,23905152,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23905152.csv,68,2,Winter Wheat,Garfield,2
2995,24405866,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24405866.csv,75,2,Winter Wheat,Garfield,2
2996,21707966,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21707966.csv,76,2,Winter Wheat,Garfield,3
2997,22905367,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22905367.csv,72,2,Winter Wheat,Garfield,5
2998,23600984,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23600984.csv,78,2,Winter Wheat,Garfield,1
2999,23511282,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23511282.csv,72,2,Winter Wheat,Garfield,4
3000,22802544,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22802544.csv,69,2,Winter Wheat,Garfield,1
3001,23806005,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23806005.csv,71,2,Winter Wheat,Garfield,4
3002,22800861,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22800861.csv,71,2,Winter Wheat,Garfield,1
3003,23007155,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23007155.csv,65,2,Winter Wheat,Garfield,4
3004,24601196,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24601196.csv,76,2,Winter Wheat,Garfield,5
3005,26706406,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26706406.csv,74,2,Winter Wheat,Garfield,1
3006,21202917,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21202917.csv,72,2,Winter Wheat,Garfield,4
3007,23608143,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23608143.csv,71,2,Winter Wheat,Garfield,1
3008,26202206,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26202206.csv,78,2,Winter Wheat,Garfield,3
3009,23505748,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23505748.csv,72,2,Winter Wheat,Garfield,4
3010,22911599,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22911599.csv,71,2,Winter Wheat,Garfield,5
3011,26405147,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26405147.csv,78,2,Winter Wheat,Garfield,3
3012,21000562,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21000562.csv,66,2,Winter Wheat,Garfield,1
3013,23603733,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23603733.csv,77,2,Winter Wheat,Garfield,1
3014,25007925,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25007925.csv,70,2,Winter Wheat,Garfield,5
3015,24910041,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24910041.csv,65,2,Winter Wheat,Garfield,5
3016,25409746,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25409746.csv,80,2,Winter Wheat,Garfield,4
3017,24401526,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24401526.csv,79,2,Winter Wheat,Garfield,2
3018,21003405,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21003405.csv,65,2,Winter Wheat,Garfield,1
3019,24107649,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24107649.csv,64,2,Winter Wheat,Garfield,2
3020,25802604,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25802604.csv,77,2,Winter Wheat,Garfield,2
3021,21706327,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21706327.csv,76,2,Winter Wheat,Garfield,3
3022,23708721,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23708721.csv,77,2,Winter Wheat,Garfield,2
3023,24101072,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24101072.csv,71,2,Winter Wheat,Garfield,2
3024,23709530,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23709530.csv,76,2,Winter Wheat,Garfield,2
3025,22006304,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22006304.csv,64,2,Winter Wheat,Garfield,1
3026,23600353,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23600353.csv,77,2,Winter Wheat,Garfield,1
3027,21503126,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21503126.csv,73,2,Winter Wheat,Garfield,3
3028,25409428,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25409428.csv,76,2,Winter Wheat,Garfield,4
3029,23001219,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23001219.csv,71,2,Winter Wheat,Garfield,4
3030,22511535,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22511535.csv,77,2,Winter Wheat,Garfield,5
3031,23511074,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23511074.csv,77,2,Winter Wheat,Garfield,4
3032,23910379,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23910379.csv,71,2,Winter Wheat,Garfield,2
3033,25502346,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25502346.csv,77,2,Winter Wheat,Garfield,2
3034,21706565,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21706565.csv,75,2,Winter Wheat,Garfield,3
3035,23909459,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23909459.csv,69,2,Winter Wheat,Garfield,2
3036,21712283,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21712283.csv,73,2,Winter Wheat,Garfield,3
3037,25805353,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25805353.csv,73,2,Winter Wheat,Garfield,2
3038,25608432,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25608432.csv,77,2,Winter Wheat,Garfield,4
3039,23703065,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23703065.csv,73,2,Winter Wheat,Garfield,2
3040,22602181,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22602181.csv,74,2,Winter Wheat,Garfield,3
3041,26304282,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26304282.csv,79,2,Winter Wheat,Garfield,3
3042,26204232,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26204232.csv,78,2,Winter Wheat,Garfield,3
3043,26408261,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26408261.csv,75,2,Winter Wheat,Garfield,3
3044,23806429,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23806429.csv,74,2,Winter Wheat,Garfield,4
3045,25810801,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25810801.csv,69,2,Winter Wheat,Garfield,2
3046,23901701,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23901701.csv,70,2,Winter Wheat,Garfield,2
3047,24111912,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24111912.csv,66,2,Winter Wheat,Garfield,2
3048,26804443,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26804443.csv,79,2,Winter Wheat,Garfield,5
3049,26200041,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26200041.csv,77,2,Winter Wheat,Garfield,3
3050,23907145,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23907145.csv,69,2,Winter Wheat,Garfield,2
3051,24807866,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24807866.csv,76,2,Winter Wheat,Garfield,3
3052,24301736,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24301736.csv,75,2,Winter Wheat,Garfield,3
3053,25004922,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25004922.csv,72,2,Winter Wheat,Garfield,5
3054,23604177,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23604177.csv,77,2,Winter Wheat,Garfield,1
3055,25802989,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25802989.csv,75,2,Winter Wheat,Garfield,2
3056,23510747,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23510747.csv,71,2,Winter Wheat,Garfield,4
3057,22506827,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22506827.csv,71,2,Winter Wheat,Garfield,5
3058,25800948,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25800948.csv,73,2,Winter Wheat,Garfield,2
3059,23601427,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23601427.csv,75,2,Winter Wheat,Garfield,1
3060,25401949,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25401949.csv,79,2,Winter Wheat,Garfield,4
3061,24900391,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24900391.csv,73,2,Winter Wheat,Garfield,5
3062,23000022,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23000022.csv,73,2,Winter Wheat,Garfield,4
3063,23709006,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23709006.csv,76,2,Winter Wheat,Garfield,2
3064,23509831,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23509831.csv,71,2,Winter Wheat,Garfield,4
3065,22912037,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22912037.csv,70,2,Winter Wheat,Garfield,5
3066,25510874,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25510874.csv,74,2,Winter Wheat,Garfield,2
3067,24807536,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24807536.csv,76,2,Winter Wheat,Garfield,3
3068,23503899,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23503899.csv,75,2,Winter Wheat,Garfield,4
3069,22904167,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22904167.csv,71,2,Winter Wheat,Garfield,5
3070,24903114,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24903114.csv,71,2,Winter Wheat,Garfield,5
3071,24112289,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24112289.csv,67,2,Winter Wheat,Garfield,2
3072,25800101,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25800101.csv,71,2,Winter Wheat,Garfield,2
3073,21912246,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21912246.csv,66,2,Winter Wheat,Garfield,4
3074,21401688,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21401688.csv,69,2,Winter Wheat,Garfield,3
3075,26505445,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26505445.csv,74,2,Winter Wheat,Garfield,1
3076,23509008,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23509008.csv,70,2,Winter Wheat,Garfield,4
3077,24007805,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007805.csv,73,2,Winter Wheat,Garfield,2
3078,23900840,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23900840.csv,69,2,Winter Wheat,Garfield,2
3079,21807449,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21807449.csv,73,2,Winter Wheat,Garfield,1
3080,23608959,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23608959.csv,75,2,Winter Wheat,Garfield,1
3081,22800554,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22800554.csv,70,2,Winter Wheat,Garfield,1
3082,25107502,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25107502.csv,72,2,Winter Wheat,Garfield,3
3083,24006497,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24006497.csv,72,2,Winter Wheat,Garfield,2
3084,24511350,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24511350.csv,78,2,Winter Wheat,Garfield,4
3085,24905878,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24905878.csv,73,2,Winter Wheat,Garfield,5
3086,26804097,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26804097.csv,79,2,Winter Wheat,Garfield,5
3087,24503741,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24503741.csv,73,2,Winter Wheat,Garfield,4
3088,24111568,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24111568.csv,66,2,Winter Wheat,Garfield,2
3089,25605428,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25605428.csv,77,2,Winter Wheat,Garfield,4
3090,25402361,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25402361.csv,79,2,Winter Wheat,Garfield,4
3091,23401362,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23401362.csv,75,2,Winter Wheat,Garfield,5
3092,21908167,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21908167.csv,67,2,Winter Wheat,Garfield,4
3093,21901326,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21901326.csv,72,2,Winter Wheat,Garfield,4
3094,26307927,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26307927.csv,78,2,Winter Wheat,Garfield,3
3095,23900392,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23900392.csv,68,2,Winter Wheat,Garfield,2
3096,21408964,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21408964.csv,63,2,Winter Wheat,Garfield,3
3097,25414247,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25414247.csv,79,2,Winter Wheat,Garfield,4
3098,23601380,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23601380.csv,75,2,Winter Wheat,Garfield,1
3099,23704896,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23704896.csv,77,2,Winter Wheat,Garfield,2
3100,23511515,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23511515.csv,77,2,Winter Wheat,Garfield,4
3101,26403770,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26403770.csv,79,2,Winter Wheat,Garfield,3
3102,24102778,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24102778.csv,69,2,Winter Wheat,Garfield,2
3103,23508338,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23508338.csv,79,2,Winter Wheat,Garfield,4
3104,24109785,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24109785.csv,67,2,Winter Wheat,Garfield,2
3105,26406730,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26406730.csv,76,2,Winter Wheat,Garfield,3
3106,23905301,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23905301.csv,67,2,Winter Wheat,Garfield,2
3107,24005348,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24005348.csv,72,2,Winter Wheat,Garfield,2
3108,23513435,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23513435.csv,71,2,Winter Wheat,Garfield,4
3109,23004105,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23004105.csv,68,2,Winter Wheat,Garfield,4
3110,22902300,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22902300.csv,72,2,Winter Wheat,Garfield,5
3111,24003854,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24003854.csv,69,2,Winter Wheat,Garfield,2
3112,25512700,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25512700.csv,78,2,Winter Wheat,Garfield,2
3113,21305187,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21305187.csv,67,2,Winter Wheat,Garfield,4
3114,24003817,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24003817.csv,70,2,Winter Wheat,Garfield,2
3115,23901672,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23901672.csv,68,2,Winter Wheat,Garfield,2
3116,24108791,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24108791.csv,65,2,Winter Wheat,Garfield,2
3117,21501970,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21501970.csv,72,2,Winter Wheat,Garfield,3
3118,24208302,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24208302.csv,69,2,Winter Wheat,Garfield,5
3119,21600641,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21600641.csv,69,2,Winter Wheat,Garfield,4
3120,26402751,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26402751.csv,79,2,Winter Wheat,Garfield,3
3121,23503477,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23503477.csv,75,2,Winter Wheat,Garfield,4
3122,21103452,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21103452.csv,75,2,Winter Wheat,Garfield,5
3123,22901145,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22901145.csv,71,2,Winter Wheat,Garfield,5
3124,25501996,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25501996.csv,76,2,Winter Wheat,Garfield,2
3125,21401385,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21401385.csv,69,2,Winter Wheat,Garfield,3
3126,24802637,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24802637.csv,75,2,Winter Wheat,Garfield,3
3127,21405285,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21405285.csv,67,2,Winter Wheat,Garfield,3
3128,24600981,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24600981.csv,75,2,Winter Wheat,Garfield,5
3129,22602780,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22602780.csv,73,2,Winter Wheat,Garfield,3
3130,22900262,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22900262.csv,71,2,Winter Wheat,Garfield,5
3131,24401682,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24401682.csv,79,2,Winter Wheat,Garfield,2
3132,24103558,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24103558.csv,68,2,Winter Wheat,Garfield,2
3133,23700348,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23700348.csv,75,2,Winter Wheat,Garfield,2
3134,25900303,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25900303.csv,74,2,Winter Wheat,Garfield,2
3135,26306446,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26306446.csv,76,2,Winter Wheat,Garfield,3
3136,25905746,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25905746.csv,73,2,Winter Wheat,Garfield,2
3137,25800560,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25800560.csv,73,2,Winter Wheat,Garfield,2
3138,25506253,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25506253.csv,77,2,Winter Wheat,Garfield,2
3139,21906309,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21906309.csv,70,2,Winter Wheat,Garfield,4
3140,24107994,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24107994.csv,63,2,Winter Wheat,Garfield,2
3141,25903954,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25903954.csv,71,2,Winter Wheat,Garfield,2
3142,21800101,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21800101.csv,72,2,Winter Wheat,Garfield,1
3143,25810238,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25810238.csv,70,2,Winter Wheat,Garfield,2
3144,21909378,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21909378.csv,66,2,Winter Wheat,Garfield,4
3145,23203252,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23203252.csv,70,2,Winter Wheat,Garfield,3
3146,23504150,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23504150.csv,76,2,Winter Wheat,Garfield,4
3147,26410316,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26410316.csv,77,2,Winter Wheat,Garfield,3
3148,26303722,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26303722.csv,77,2,Winter Wheat,Garfield,3
3149,22909703,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22909703.csv,67,2,Winter Wheat,Garfield,5
3150,26505146,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26505146.csv,75,2,Winter Wheat,Garfield,1
3151,22908881,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22908881.csv,69,2,Winter Wheat,Garfield,5
3152,21707998,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21707998.csv,72,2,Winter Wheat,Garfield,3
3153,25512952,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25512952.csv,77,2,Winter Wheat,Garfield,2
3154,23906973,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23906973.csv,72,2,Winter Wheat,Garfield,2
3155,25601328,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25601328.csv,78,2,Winter Wheat,Garfield,4
3156,23901283,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23901283.csv,68,2,Winter Wheat,Garfield,2
3157,24800719,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24800719.csv,77,2,Winter Wheat,Garfield,3
3158,26503798,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26503798.csv,76,2,Winter Wheat,Garfield,1
3159,24807690,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24807690.csv,75,2,Winter Wheat,Garfield,3
3160,25601550,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25601550.csv,78,2,Winter Wheat,Garfield,4
3161,25504022,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25504022.csv,80,2,Winter Wheat,Garfield,2
3162,25105408,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25105408.csv,69,2,Winter Wheat,Garfield,3
3163,26508654,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26508654.csv,72,2,Winter Wheat,Garfield,1
3164,21601093,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21601093.csv,71,2,Winter Wheat,Garfield,4
3165,24302057,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24302057.csv,76,2,Winter Wheat,Garfield,3
3166,23806891,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23806891.csv,75,2,Winter Wheat,Garfield,4
3167,26301537,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26301537.csv,77,2,Winter Wheat,Garfield,3
3168,21300784,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21300784.csv,73,2,Winter Wheat,Garfield,4
3169,22900940,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22900940.csv,73,2,Winter Wheat,Garfield,5
3170,26301243,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\26301243.csv,79,2,Winter Wheat,Garfield,3
3171,23905027,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\23905027.csv,66,2,Winter Wheat,Garfield,2
3172,25506876,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25506876.csv,76,2,Winter Wheat,Garfield,2
3173,25511226,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25511226.csv,74,2,Winter Wheat,Garfield,2
3174,21101507,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21101507.csv,75,2,Winter Wheat,Garfield,5
3175,25603321,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25603321.csv,80,2,Winter Wheat,Garfield,4
3176,22801755,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22801755.csv,68,2,Winter Wheat,Garfield,1
3177,21806251,24,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21806251.csv,70,2,Winter Wheat,Garfield,1
