idx,id,code,confidence,path,sequencelength,classid,classname,region,fold
5969,3801319,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801319.csv,79,10,Other Hay/Non Alfalfa,Adams,4
5970,3201494,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201494.csv,82,10,Other Hay/Non Alfalfa,Adams,3
5971,3801317,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801317.csv,80,10,Other Hay/Non Alfalfa,Adams,4
5972,8305917,37,98,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8305917.csv,77,10,Other Hay/Non Alfalfa,Adams,5
5973,5400626,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5400626.csv,74,10,Other Hay/Non Alfalfa,Adams,4
5974,6902563,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902563.csv,74,10,Other Hay/Non Alfalfa,Adams,1
5975,3201827,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201827.csv,83,10,Other Hay/Non Alfalfa,Adams,3
5976,3201500,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201500.csv,84,10,Other Hay/Non Alfalfa,Adams,3
5977,3201552,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201552.csv,81,10,Other Hay/Non Alfalfa,Adams,3
5978,3700627,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700627.csv,74,10,Other Hay/Non Alfalfa,Adams,5
5979,7001945,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7001945.csv,76,10,Other Hay/Non Alfalfa,Adams,5
5980,11002103,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11002103.csv,75,10,Other Hay/Non Alfalfa,Adams,5
5981,3700697,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700697.csv,76,10,Other Hay/Non Alfalfa,Adams,5
5982,6203571,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6203571.csv,81,10,Other Hay/Non Alfalfa,Adams,3
5983,8005101,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8005101.csv,83,10,Other Hay/Non Alfalfa,Adams,4
5984,3202110,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202110.csv,80,10,Other Hay/Non Alfalfa,Adams,3
5985,4300275,37,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4300275.csv,82,10,Other Hay/Non Alfalfa,Adams,1
5986,3700965,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700965.csv,78,10,Other Hay/Non Alfalfa,Adams,5
5987,5204395,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5204395.csv,74,10,Other Hay/Non Alfalfa,Adams,1
5988,8604624,37,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8604624.csv,80,10,Other Hay/Non Alfalfa,Adams,3
5989,10910181,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10910181.csv,77,10,Other Hay/Non Alfalfa,Adams,5
5990,6701410,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6701410.csv,75,10,Other Hay/Non Alfalfa,Adams,4
5991,6110703,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6110703.csv,80,10,Other Hay/Non Alfalfa,Adams,2
5992,6902655,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902655.csv,74,10,Other Hay/Non Alfalfa,Adams,1
5993,702606,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\702606.csv,79,10,Other Hay/Non Alfalfa,Adams,2
5994,6400104,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6400104.csv,83,10,Other Hay/Non Alfalfa,Adams,5
5995,5303567,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5303567.csv,75,10,Other Hay/Non Alfalfa,Adams,4
5996,1806751,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\1806751.csv,78,10,Other Hay/Non Alfalfa,Adams,1
5997,500791,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\500791.csv,76,10,Other Hay/Non Alfalfa,Adams,1
5998,3801225,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801225.csv,80,10,Other Hay/Non Alfalfa,Adams,4
5999,3700567,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700567.csv,73,10,Other Hay/Non Alfalfa,Adams,5
6000,4900167,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4900167.csv,76,10,Other Hay/Non Alfalfa,Adams,2
6001,5401280,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401280.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6002,9107740,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\9107740.csv,77,10,Other Hay/Non Alfalfa,Adams,5
6003,6203423,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6203423.csv,81,10,Other Hay/Non Alfalfa,Adams,3
6004,10801121,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10801121.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6005,11001228,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11001228.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6006,3801298,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801298.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6007,5401174,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401174.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6008,3202111,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202111.csv,80,10,Other Hay/Non Alfalfa,Adams,3
6009,8004869,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8004869.csv,85,10,Other Hay/Non Alfalfa,Adams,4
6010,2300999,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2300999.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6011,6902633,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902633.csv,73,10,Other Hay/Non Alfalfa,Adams,1
6012,11101606,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11101606.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6013,2300575,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2300575.csv,73,10,Other Hay/Non Alfalfa,Adams,4
6014,2500118,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2500118.csv,75,10,Other Hay/Non Alfalfa,Adams,1
6015,3801071,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801071.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6016,2806527,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2806527.csv,78,10,Other Hay/Non Alfalfa,Adams,2
6017,3201867,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201867.csv,83,10,Other Hay/Non Alfalfa,Adams,3
6018,500820,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\500820.csv,75,10,Other Hay/Non Alfalfa,Adams,1
6019,3201501,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201501.csv,84,10,Other Hay/Non Alfalfa,Adams,3
6020,3700622,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700622.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6021,9508294,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\9508294.csv,77,10,Other Hay/Non Alfalfa,Adams,2
6022,10800202,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10800202.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6023,3201554,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201554.csv,82,10,Other Hay/Non Alfalfa,Adams,3
6024,3801173,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801173.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6025,10600738,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10600738.csv,74,10,Other Hay/Non Alfalfa,Adams,5
6026,5304235,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5304235.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6027,3201646,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201646.csv,81,10,Other Hay/Non Alfalfa,Adams,3
6028,4300361,37,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4300361.csv,82,10,Other Hay/Non Alfalfa,Adams,1
6029,3801196,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801196.csv,76,10,Other Hay/Non Alfalfa,Adams,4
6030,3700635,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700635.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6031,9902859,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\9902859.csv,76,10,Other Hay/Non Alfalfa,Adams,4
6032,3201432,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201432.csv,81,10,Other Hay/Non Alfalfa,Adams,3
6033,7003111,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7003111.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6034,11001383,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11001383.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6035,8004841,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8004841.csv,83,10,Other Hay/Non Alfalfa,Adams,4
6036,6801876,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6801876.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6037,6902629,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902629.csv,76,10,Other Hay/Non Alfalfa,Adams,1
6038,3801331,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801331.csv,79,10,Other Hay/Non Alfalfa,Adams,4
6039,6802303,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6802303.csv,79,10,Other Hay/Non Alfalfa,Adams,4
6040,8306052,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8306052.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6041,3201499,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201499.csv,84,10,Other Hay/Non Alfalfa,Adams,3
6042,5401141,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401141.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6043,6902592,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902592.csv,74,10,Other Hay/Non Alfalfa,Adams,1
6044,5401211,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401211.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6045,4900205,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4900205.csv,77,10,Other Hay/Non Alfalfa,Adams,2
6046,3801092,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801092.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6047,3801210,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801210.csv,81,10,Other Hay/Non Alfalfa,Adams,4
6048,5301663,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5301663.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6049,300533,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\300533.csv,78,10,Other Hay/Non Alfalfa,Adams,2
6050,5504330,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5504330.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6051,6801834,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6801834.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6052,3502462,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3502462.csv,76,10,Other Hay/Non Alfalfa,Adams,2
6053,5401173,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401173.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6054,6203452,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6203452.csv,80,10,Other Hay/Non Alfalfa,Adams,3
6055,10100119,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10100119.csv,76,10,Other Hay/Non Alfalfa,Adams,1
6056,3202396,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202396.csv,80,10,Other Hay/Non Alfalfa,Adams,3
6057,6902802,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902802.csv,75,10,Other Hay/Non Alfalfa,Adams,1
6058,3202014,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202014.csv,82,10,Other Hay/Non Alfalfa,Adams,3
6059,6902560,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902560.csv,75,10,Other Hay/Non Alfalfa,Adams,1
6060,2707293,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2707293.csv,78,10,Other Hay/Non Alfalfa,Adams,1
6061,3502730,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3502730.csv,77,10,Other Hay/Non Alfalfa,Adams,2
6062,4503736,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4503736.csv,77,10,Other Hay/Non Alfalfa,Adams,2
6063,10800897,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10800897.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6064,3700656,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700656.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6065,10601251,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10601251.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6066,3700998,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700998.csv,77,10,Other Hay/Non Alfalfa,Adams,5
6067,3202439,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202439.csv,81,10,Other Hay/Non Alfalfa,Adams,3
6068,5801705,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5801705.csv,81,10,Other Hay/Non Alfalfa,Adams,1
6069,3201649,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201649.csv,83,10,Other Hay/Non Alfalfa,Adams,3
6070,2702727,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2702727.csv,78,10,Other Hay/Non Alfalfa,Adams,1
6071,3801049,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801049.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6072,11002044,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11002044.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6073,9007086,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\9007086.csv,74,10,Other Hay/Non Alfalfa,Adams,2
6074,2707292,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2707292.csv,78,10,Other Hay/Non Alfalfa,Adams,1
6075,3202286,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202286.csv,80,10,Other Hay/Non Alfalfa,Adams,3
6076,2300779,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2300779.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6077,6106425,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6106425.csv,77,10,Other Hay/Non Alfalfa,Adams,2
6078,2707022,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2707022.csv,78,10,Other Hay/Non Alfalfa,Adams,1
6079,8801325,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8801325.csv,74,10,Other Hay/Non Alfalfa,Adams,2
6080,1200232,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\1200232.csv,74,10,Other Hay/Non Alfalfa,Adams,3
6081,3801212,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801212.csv,80,10,Other Hay/Non Alfalfa,Adams,4
6082,11000921,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11000921.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6083,10800998,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10800998.csv,73,10,Other Hay/Non Alfalfa,Adams,4
6084,2300943,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2300943.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6085,6801266,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6801266.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6086,3700447,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700447.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6087,5401177,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401177.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6088,8801424,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8801424.csv,74,10,Other Hay/Non Alfalfa,Adams,2
6089,3201783,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201783.csv,83,10,Other Hay/Non Alfalfa,Adams,3
6090,8005096,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8005096.csv,85,10,Other Hay/Non Alfalfa,Adams,4
6091,3801213,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801213.csv,80,10,Other Hay/Non Alfalfa,Adams,4
6092,2707084,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2707084.csv,78,10,Other Hay/Non Alfalfa,Adams,1
6093,11001382,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11001382.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6094,1603432,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\1603432.csv,79,10,Other Hay/Non Alfalfa,Adams,2
6095,11001229,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11001229.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6096,3801090,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801090.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6097,10600830,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10600830.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6098,5204225,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5204225.csv,74,10,Other Hay/Non Alfalfa,Adams,1
6099,4503735,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4503735.csv,77,10,Other Hay/Non Alfalfa,Adams,2
6100,3700643,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700643.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6101,3801004,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801004.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6102,4900054,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4900054.csv,75,10,Other Hay/Non Alfalfa,Adams,2
6103,8004844,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8004844.csv,84,10,Other Hay/Non Alfalfa,Adams,4
6104,1807293,37,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\1807293.csv,74,10,Other Hay/Non Alfalfa,Adams,1
6105,5401148,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401148.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6106,6902698,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902698.csv,75,10,Other Hay/Non Alfalfa,Adams,1
6107,6902430,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902430.csv,72,10,Other Hay/Non Alfalfa,Adams,1
6108,7001121,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7001121.csv,73,10,Other Hay/Non Alfalfa,Adams,5
6109,3202490,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3202490.csv,81,10,Other Hay/Non Alfalfa,Adams,3
6110,5303650,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5303650.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6111,3201436,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201436.csv,84,10,Other Hay/Non Alfalfa,Adams,3
6112,9006948,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\9006948.csv,76,10,Other Hay/Non Alfalfa,Adams,2
6113,6902606,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902606.csv,75,10,Other Hay/Non Alfalfa,Adams,1
6114,3908602,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3908602.csv,80,10,Other Hay/Non Alfalfa,Adams,3
6115,7001947,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7001947.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6116,3201784,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3201784.csv,83,10,Other Hay/Non Alfalfa,Adams,3
6117,7501805,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7501805.csv,75,10,Other Hay/Non Alfalfa,Adams,3
6118,10100104,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\10100104.csv,76,10,Other Hay/Non Alfalfa,Adams,1
6119,4503537,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\4503537.csv,78,10,Other Hay/Non Alfalfa,Adams,2
6120,5400684,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5400684.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6121,6902631,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902631.csv,74,10,Other Hay/Non Alfalfa,Adams,1
6122,5401145,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401145.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6123,5400651,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5400651.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6124,7001946,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7001946.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6125,2301045,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2301045.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6126,6900348,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6900348.csv,71,10,Other Hay/Non Alfalfa,Adams,1
6127,5400997,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5400997.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6128,3700569,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700569.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6129,6110447,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6110447.csv,80,10,Other Hay/Non Alfalfa,Adams,2
6130,6008747,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6008747.csv,80,10,Other Hay/Non Alfalfa,Adams,2
6131,6902591,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902591.csv,74,10,Other Hay/Non Alfalfa,Adams,1
6132,7002290,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\7002290.csv,75,10,Other Hay/Non Alfalfa,Adams,5
6133,2200012,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2200012.csv,78,10,Other Hay/Non Alfalfa,Adams,1
6134,6801529,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6801529.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6135,3801309,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801309.csv,79,10,Other Hay/Non Alfalfa,Adams,4
6136,11001672,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11001672.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6137,5908795,37,96,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5908795.csv,81,10,Other Hay/Non Alfalfa,Adams,3
6138,5400685,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5400685.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6139,6801155,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6801155.csv,76,10,Other Hay/Non Alfalfa,Adams,4
6140,5401101,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\5401101.csv,74,10,Other Hay/Non Alfalfa,Adams,4
6141,2200265,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\2200265.csv,81,10,Other Hay/Non Alfalfa,Adams,1
6142,6902785,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6902785.csv,76,10,Other Hay/Non Alfalfa,Adams,1
6143,6801836,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6801836.csv,75,10,Other Hay/Non Alfalfa,Adams,4
6144,3700623,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3700623.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6145,11001905,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\11001905.csv,76,10,Other Hay/Non Alfalfa,Adams,5
6146,3801050,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801050.csv,78,10,Other Hay/Non Alfalfa,Adams,4
6147,6900413,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\6900413.csv,71,10,Other Hay/Non Alfalfa,Adams,1
6148,3801174,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3801174.csv,77,10,Other Hay/Non Alfalfa,Adams,4
6149,8005007,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\8005007.csv,84,10,Other Hay/Non Alfalfa,Adams,4
6150,9901395,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\9901395.csv,76,10,Other Hay/Non Alfalfa,Adams,4
6151,3502463,37,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Adams\3502463.csv,76,10,Other Hay/Non Alfalfa,Adams,2
